FID,lon,lat,year,month,svid,north_angle
2012,121.4523306,31.34846907,2019,6,09000300121906080825058618W,247.954
2013,121.4518367,31.34830132,2019,6,09000300121906080825111038W,248.025
2014,121.4513402,31.34813268,2019,6,09000300121906080825153158W,247.282
2015,121.450844,31.34796293,2019,6,09000300121906080825207868W,248.101
2016,121.4503354,31.34783927,2019,6,09000300121906080825265898W,247.371
2018,121.4493559,31.34747406,2019,6,09000300121906080825490518W,247.843
2019,121.4579671,31.35000516,2019,6,09000300121906071021512688W,340.841
2020,121.4581705,31.34952331,2019,6,09000300121906071021431728W,340.927
2021,121.4583662,31.34903753,2019,6,09000300121906071021302408W,341.286
2022,121.4585608,31.34855064,2019,6,09000300121906071021231738W,340.97
2023,121.4587578,31.34806485,2019,6,09000300121906071021179318W,340.428
2024,121.4589717,31.34758562,2019,6,09000300121906071021124568W,340.908
2025,121.4591785,31.34710285,2019,6,09000300121906071021074648W,340.761
2026,121.459372,31.34661502,2019,6,09000300121906071021026908W,340.835
2027,121.459569,31.34612884,2019,6,09000300121906071020568408W,340.623
2028,121.4597636,31.34564071,2019,6,09000300121906071020514748W,340.51
2029,121.4599712,31.34515791,2019,6,09000300121906071020450158W,340.423
2030,121.4601675,31.34467031,2019,6,09000300121906071020385488W,340.986
2031,121.460366,31.34418395,2019,6,09000300121906071020312498W,340.577
2032,121.46056,31.34369632,2019,6,09000300121906071020238918W,340.556
2033,121.4607536,31.34320849,2019,6,09000300121906071020178388W,340.636
2035,121.4562975,31.35402097,2019,6,09000300121906071022381318W,340.839
2036,121.4566993,31.35309735,2019,6,09000300121906071022280858W,341.264
2037,121.4568929,31.35260873,2019,6,09000300121906071022224558W,340.421
2038,121.4570907,31.3521229,2019,6,09000300121906071022175548W,341.339
2039,121.4572863,31.3516359,2019,6,09000300121906071022125198W,341.169
2040,121.4574831,31.35114969,2019,6,09000300121906071022063698W,340.054
2041,121.4576715,31.35066116,2019,6,09000300121906071022011288W,340.015
2091,121.4793437,31.34974757,2019,6,09000300121906091229449618W,246.813
2092,121.4788544,31.34956442,2019,6,09000300121906091229512928W,247.991
2093,121.4783665,31.3493788,2019,6,09000300121906091229577568W,249.143
2098,121.4809062,31.34947892,2019,6,09000300121906090955096368W,67.894
2099,121.4804137,31.34930055,2019,6,09000300121906090955023588W,66.762
2101,121.4826764,31.35089277,2019,6,09000300121906091229119338W,242.453
2104,121.4832716,31.35092932,2019,6,09000300121906091229072268W,252.145
2105,121.4830578,31.35028488,2019,6,09000300121906091000549488W,71.427
2106,121.4825586,31.35011899,2019,6,09000300121906091000494858W,68.872
2107,121.4820595,31.3499531,2019,6,09000300121906091000429448W,68.38
2108,121.4815609,31.34978567,2019,6,09000300121906091000362058W,69.075
2109,121.4851339,31.35104664,2019,6,09000300121906091001169328W,67.689
2110,121.4846388,31.35086967,2019,6,09000300121906091001114178W,67.453
2111,121.4841468,31.35068476,2019,6,09000300121906091001063998W,66.833
2112,121.4836467,31.35052202,2019,6,09000300121906091001021228W,64.954
2113,121.4816113,31.34924049,2019,6,09000300121906090955502958W,158.64
2114,121.4818486,31.34877109,2019,6,09000300121906090956264598W,167.212
2115,121.482067,31.34829301,2019,6,09000300121906090956362348W,158.007
2116,121.4822978,31.34782065,2019,6,09000300121906090956438318W,157.231
2117,121.4825297,31.34734861,2019,6,09000300121906090956521058W,157.588
2118,121.4827261,31.34686257,2019,6,09000300121906090956591098W,159.386
2119,121.4829605,31.34639177,2019,6,09000300121906090957069358W,157.84
2120,121.483181,31.34591499,2019,6,09000300121906090957126058W,158.809
2121,121.4834066,31.34544225,2019,6,09000300121906090957200838W,157.782
2122,121.4836415,31.34497407,2019,6,09000300121906090957257588W,157.839
2123,121.4838377,31.34448804,2019,6,09000300121906091145483698W,74.939
2124,121.4857553,31.35073876,2019,6,09000300121906091337029528W,164.378
2125,121.4859037,31.35023452,2019,6,09000300121906091337094738W,165.068
2126,121.4860555,31.34973117,2019,6,09000300121906091337176268W,164.137
2127,121.4862216,31.34923307,2019,6,09000300121906091337242348W,165.328
2128,121.4863652,31.34872964,2019,6,09000300121906091337314818W,165.729
2129,121.4865257,31.34823153,2019,6,09000300121906091337388228W,165.966
2130,121.4866642,31.34772552,2019,6,09000300121906091337478038W,165.779
2131,121.4867795,31.34721401,2019,6,09000300121906091337557068W,169.684
2132,121.4869037,31.34670503,2019,6,09000300121906091338032628W,174.103
2133,121.4869172,31.34617944,2019,6,09000300121906091338107018W,174.616
2134,121.4870117,31.34566534,2019,6,09000300121906091338193118W,174.843
2146,121.48608,31.35361387,2019,6,09000300121906091015452558W,338.052
2148,121.4857866,31.35191319,2019,6,09000300121906091228215528W,248.316
2149,121.4859328,31.35141021,2019,6,09000300121906091002456308W,70.393
2150,121.4864014,31.3540525,2019,6,09000300121906091015485508W,339.778
2151,121.4864288,31.35156588,2019,6,09000300121906091002498118W,60.484
2152,121.486929,31.35172398,2019,6,09000300121906091002555168W,66.32
2153,121.4871813,31.35239384,2019,6,09000300121906091015150428W,349.57
2154,121.4870319,31.35289675,2019,6,09000300121906091015238118W,351.276
2155,121.4870128,31.3534215,2019,6,09000300121906091015330798W,351.786
2156,121.4868417,31.35390277,2019,6,09000300121906091015426468W,337.71
2160,121.4893477,31.35261954,2019,6,09000300121906091003222398W,67.863
2161,121.4898438,31.35279371,2019,6,09000300121906091003266458W,69.49
2162,121.4903328,31.35298709,2019,6,09000300121906091003308088W,65.295
2163,121.4908255,31.35317049,2019,6,09000300121906091014269858W,241.692
2165,121.4917907,31.35358425,2019,6,09000300121906091226525778W,248.759
2166,121.4925633,31.35305649,2019,6,09000300121906091356026488W,152.31
2168,121.4932508,31.35226549,2019,6,09000300121906091356137618W,132.02
2169,121.4936921,31.35198407,2019,6,09000300121906091356184168W,125.316
2174,121.4962819,31.35161091,2019,6,09000300121906091356441098W,91.818
2175,121.4968078,31.35160739,2019,6,09000300121906091356486808W,90.979
2176,121.4973337,31.35160601,2019,6,09000300121906091358353538W,92.571
2177,121.4978533,31.35166644,2019,6,09000300121906091045235408W,177.838
2184,121.4981218,31.35160749,2019,6,09000300121906091224095478W,357.58
2185,121.4991668,31.35158918,2019,6,09000300121906091358550718W,93.501
2186,121.4996909,31.35155687,2019,6,09000300121906091358599648W,91.977
2187,121.5002168,31.35155223,2019,6,09000300121906091359038918W,92.341
2188,121.5007425,31.35154049,2019,6,09000300121906091359079978W,92.782
2189,121.5012671,31.35150306,2019,6,09000300121906091359129938W,93.087
2190,121.5017918,31.35146563,2019,6,09000300121906091359174398W,92.096
2191,121.5023174,31.35144724,2019,6,09000300121906091359228018W,95.139
2192,121.50284,31.35139576,2019,6,09000300121906091359278678W,101.3
2193,121.5033592,31.35131283,2019,6,09000300121906091359320328W,106.17
2194,121.5038644,31.35116898,2019,6,09000300121906091359368998W,112.973
2195,121.5043403,31.35094544,2019,6,09000300121906091359426258W,118.447
2196,121.504822,31.35073466,2019,6,09000300121906091359519228W,116.644
2197,121.5053029,31.35052217,2019,6,09000300121906091400497918W,116.059
2198,121.5057796,31.35029994,2019,6,09000300121906091400556468W,116.709
2199,121.4980328,31.35107775,2019,6,09000300121906091222421048W,1.368
2200,121.4980166,31.35055234,2019,6,09000300121906091222354538W,6.541
2201,121.4979312,31.35003387,2019,6,09000300121906091222301518W,11.443
2203,121.4976309,31.34902715,2019,6,09000300121906091222191618W,21.205
2204,121.4974198,31.34854606,2019,6,09000300121906091222141568W,26.165
2205,121.4971642,31.3480865,2019,6,09000300121906091222082568W,27.324
2206,121.4969004,31.34763147,2019,6,09000300121906091222017578W,27.157
2207,121.4966366,31.34717644,2019,6,09000300121906091221554868W,27.468
2208,121.496363,31.34672733,2019,6,09000300121906091221509628W,27.212
2209,121.4960817,31.3462829,2019,6,09000300121906091221466228W,27.071
2210,121.4958201,31.34582678,2019,6,09000300121906091221400098W,27.164
2223,121.4978842,31.35245411,2019,6,09000300121906091224189668W,348.991
2228,121.5037927,31.34867033,2019,6,09000300121906091524154228W,210.556
2234,121.505145,31.34943524,2019,6,09000300121906091526318418W,31.962
2235,121.5048718,31.34898582,2019,6,09000300121906091526251228W,28.047
2236,121.5046308,31.34851925,2019,6,09000300121906091524104058W,293.648
2237,121.5046424,31.34933299,2019,6,09000300121906091526454368W,207.927
2238,121.5043756,31.3488803,2019,6,09000300121906091527320258W,207.354
2239,121.5060269,31.35073849,2019,6,09000300121906091406469728W,298.53
2244,121.506773,31.34986342,2019,6,09000300121906091401054348W,117.504
2245,121.5072537,31.34965039,2019,6,09000300121906091401093978W,117.199
2246,121.5077405,31.34945168,2019,6,09000300121906091401134568W,116.803
2247,121.5082224,31.34924176,2019,6,09000300121906091401183428W,115.936
2248,121.5087117,31.34904881,2019,6,09000300121906091401233848W,116.349
2249,121.5092,31.34885385,2019,6,09000300121906091401281268W,116.012
2299,121.5268645,31.35287169,2019,5,09000300121905211517189838X,295.084
2300,121.5273453,31.3526634,2019,5,09000300121905211517093738X,292.303
2301,121.5278253,31.35245394,2019,5,09000300121905211516046908X,298.777
2302,121.5283028,31.35223472,2019,5,09000300121905211515525118X,296.045
2303,121.5287811,31.35201717,2019,5,09000300121905211515441938X,298.313
2304,121.5292266,31.35173914,2019,5,09000300121905211515017158X,311.809
2305,121.5262392,31.3526552,2019,5,09000300121905211306076478X,21.3
2306,121.5260265,31.3521767,2019,5,09000300121905211306013358X,20.295
2307,121.5257911,31.35170848,2019,5,09000300121905211305541418X,21.237
2308,121.5255382,31.35124771,2019,5,09000300121905211305446568X,18.281
2323,121.529527,31.35097642,2019,5,09000300121905211200408948X,23.225
2324,121.5291492,31.35061635,2019,5,09000300121905211200341908X,39.999
2325,121.528772,31.35024993,2019,5,09000300121905211200278008X,31.191
2326,121.5284034,31.34987499,2019,5,09000300121905211200214768X,44.282
2327,121.5302177,31.35330387,2019,5,09000300121905211201152638X,15.632
2328,121.5300338,31.35281163,2019,5,09000300121905211201078568X,14.073
2329,121.5298592,31.35231647,2019,5,09000300121905211201015368X,12.242
2330,121.5297069,31.35181495,2019,5,09000300121905211200549268X,16.2
2333,121.5319353,31.35363753,2019,5,09000300121905211312395058X,100.715
2339,121.5297481,31.35385231,2019,5,09000300121905211312000988X,92.479
2346,121.544473,31.35327627,2019,5,09000300121905211330577008X,317.689
2367,121.5551178,31.35232376,2019,5,09000300121905200916276548X,150.507
2385,121.5551477,31.35282171,2019,5,09000300121905200928111358X,333.118
2386,121.5548971,31.35328403,2019,5,09000300121905200928535588X,331.834
2387,121.5546254,31.35373347,2019,5,09000300121905200929045278X,332.822
2404,121.5556664,31.35190697,2019,5,09000300121905200927550258X,332.16
2405,121.5559366,31.35145626,2019,5,09000300121905200927422128X,331.555
2406,121.5561829,31.35099164,2019,5,09000300121905200925490908X,332.768
2407,121.5564282,31.35052663,2019,5,09000300121905200925013248X,333.553
2408,121.5566632,31.35005611,2019,5,09000300121905200924553468X,332.247
2409,121.5569218,31.34959892,2019,5,09000300121905200924501748X,332.809
2410,121.5571918,31.34914777,2019,5,09000300121905200924452918X,332.396
2411,121.5574547,31.34869224,2019,5,09000300121905200924404988X,331.775
2412,121.5577161,31.34823581,2019,5,09000300121905200924352308X,332.52
2413,121.557962,31.34777098,2019,5,09000300121905200924295548X,332.338
2414,121.5582124,31.3473086,2019,5,09000300121905200924236878X,331.899
2415,121.5584732,31.34685187,2019,5,09000300121905200924178618X,332.879
2416,121.5644489,31.35225608,2019,5,09000300121905211433502608X,345.561
2417,121.5646552,31.35177279,2019,5,09000300121905211433433508X,339.164
2418,121.5648503,31.35128616,2019,5,09000300121905211433361788X,339.418
2419,121.5650333,31.35079655,2019,5,09000300121905211433289598X,337.212
2420,121.5652523,31.35032222,2019,5,09000300121905211433232708X,339.086
2421,121.5654471,31.34983651,2019,5,09000300121905211433140578X,339.378
2422,121.5656606,31.34935784,2019,5,09000300121905211433070418X,338.682
2423,121.5658561,31.34887037,2019,5,09000300121905211432575928X,337.405
2434,121.5710009,31.35029141,2019,5,09000300121905211431006008X,248.542
2437,121.571789,31.34954311,2019,5,09000300121905211430591168X,248.172
2439,121.571678,31.34995009,2019,5,09000300121905211430558498X,249.554
2441,121.5726572,31.35031633,2019,5,09000300121905211430471468X,248.501
2444,121.5697321,31.34941764,2019,5,09000300121905211431349808X,248.048
2445,121.5702354,31.3495624,2019,5,09000300121905211431113668X,250.052
2446,121.570741,31.34970621,2019,5,09000300121905211431067258X,248.61
2447,121.5687296,31.34912347,2019,5,09000300121905211431502158X,249.423
2448,121.568232,31.3489663,2019,5,09000300121905211432005308X,250.765
2449,121.5677241,31.34883865,2019,5,09000300121905211432070158X,253.308
2450,121.5672058,31.34875374,2019,5,09000300121905211432115628X,252.192
2451,121.5667065,31.3485932,2019,5,09000300121905211432165008X,253.911
2452,121.5662059,31.3484386,2019,5,09000300121905211432248758X,252.114
2487,121.5748082,31.34994438,2019,5,09000300121905221808052198X,215.718
2490,121.5731727,31.34941198,2019,5,09000300121905220829546558X,351.048
2492,121.5745825,31.34946116,2019,5,09000300121905221808107048X,213.859
2493,121.5750174,31.34916773,2019,5,09000300121905221808119858X,212.031
2494,121.5753712,31.34939981,2019,5,09000300121905221808072988X,215.442
2496,121.5744584,31.35087032,2019,5,09000300121905211429577388X,246.978
2497,121.5739615,31.3507012,2019,5,09000300121905211430025828X,248.615
2507,121.5780234,31.34909491,2019,5,09000300121905231624389438X,70.153
2512,121.5779513,31.34859359,2019,5,09000300121905231624329538X,73.398
2513,121.5784456,31.34875703,2019,5,09000300121905231624435348X,78.196
2514,121.5759673,31.35130552,2019,5,09000300121905211429432698X,249.33
2515,121.576464,31.35147514,2019,5,09000300121905211429364418X,247.851
2516,121.5769669,31.35161589,2019,5,09000300121905211429288788X,248.093
2517,121.5774558,31.35180295,2019,5,09000300121905211429230338X,247.565
2518,121.5779378,31.35200895,2019,5,09000300121905211428283158X,241.595
2519,121.5784526,31.35210667,2019,5,09000300121905211428206588X,247.806
2526,121.573289,31.35287126,2019,5,09000300121905220831355938X,2.124
2527,121.5732719,31.3523462,2019,5,09000300121905220831298198X,3.698
2528,121.5732254,31.35182272,2019,5,09000300121905220831238508X,1.4
2529,121.5731383,31.35130553,2019,5,09000300121905220831147758X,0.201
2530,121.5731312,31.35077962,2019,5,09000300121905220831089178X,2.869
2541,121.5808315,31.34834272,2019,5,09000300121905241104250408X,22.522
2542,121.5803639,31.34812316,2019,5,09000300121905241104154628X,60.916
2543,121.5798806,31.34792208,2019,5,09000300121905241104062438X,66.348
2544,121.5793967,31.34772634,2019,5,09000300121905241103503688X,71.354
2545,121.5799427,31.34918497,2019,5,09000300121905231625200928X,72.502
2546,121.5809534,31.34946615,2019,5,09000300121905231625443648X,70.689
2547,121.5814542,31.34961482,2019,5,09000300121905231625514738X,68.602
2548,121.581955,31.34976292,2019,5,09000300121905231626006298X,67.777
2549,121.5824103,31.35001153,2019,5,09000300121905231626112238X,33.056
2568,121.5789412,31.35178656,2019,5,09000300121905241041343498X,348.476
2573,121.5797946,31.34930314,2019,5,09000300121905231625179678X,72.644
2574,121.5801263,31.35220056,2019,5,09000300121905231627067788X,309.259
2575,121.5805294,31.35186339,2019,5,09000300121905231626549818X,310.012
2576,121.5809369,31.35153155,2019,5,09000300121905231626489068X,311.263
2577,121.5813213,31.35117431,2019,5,09000300121905231626437978X,308.923
2578,121.5817411,31.35086108,2019,5,09000300121905231626353308X,312.036
2579,121.5821094,31.35048659,2019,5,09000300121905231626256908X,319.053
